PFAM_ID	ID
PF03662	GO:0016798
PF03662	GO:0016020
PF03665	GO:0072546
PF03666	GO:0032007
PF03666	GO:0034198
PF03671	GO:0071569
PF03694	GO:0016021
PF03700	GO:0006886
PF03719	GO:0003735
PF03719	GO:0006412
PF03719	GO:0005840
PF03720	GO:0016616
PF03720	GO:0051287
PF03720	GO:0055114
PF03721	GO:0016616
PF03721	GO:0051287
PF03721	GO:0055114
PF03726	GO:0003723
PF03726	GO:0006396
PF03727	GO:0005524
PF03727	GO:0016773
PF03727	GO:0005975
PF03730	GO:0003677
PF03730	GO:0003678
PF03730	GO:0006303
PF03764	GO:0005525
PF03770	GO:0016301
PF03770	GO:0032958
PF03792	GO:0003700
PF03792	GO:0005634
PF03798	GO:0016021
PF03800	GO:0000776
PF03800	GO:0031262
PF03801	GO:0051315
PF03801	GO:0031262
PF03803	GO:0017128
PF03803	GO:0017121
PF03810	GO:0031267
PF03810	GO:0006886
PF03820	GO:0015075
PF03820	GO:0006811
PF03820	GO:0055085
PF03820	GO:0016020
PF03821	GO:0016021
PF03823	GO:0007217
PF03827	GO:0016499
PF03827	GO:0007186
PF03827	GO:0007631
PF03827	GO:0022410
PF03827	GO:0016021
PF03832	GO:0005516
PF03834	GO:0003684
PF03834	GO:0006281
PF03834	GO:0005634
PF03836	GO:0005515
PF03839	GO:0015031
PF03839	GO:0030176
PF03847	GO:0006352
PF03847	GO:0005669
PF03849	GO:0001671
PF03849	GO:0006289
PF03849	GO:0000439
PF03850	GO:0006289
PF03850	GO:0006355
PF03850	GO:0000439
PF03859	GO:0003677
PF03868	GO:0003735
PF03868	GO:0006412
PF03868	GO:0005840
PF03870	GO:0006351
PF03871	GO:0003677
PF03871	GO:0003899
PF03871	GO:0006351
PF03874	GO:0006352
PF03874	GO:0030880
PF03875	GO:0046848
PF03875	GO:0030500
PF03875	GO:0042742
PF03875	GO:0005576
PF03876	GO:0006351
PF03878	GO:0006888
PF03878	GO:0005789
PF03896	GO:0005789
PF03900	GO:0004418
PF03900	GO:0033014
PF03901	GO:0016757
PF03908	GO:0005484
PF03908	GO:0006890
PF03917	GO:0004363
PF03917	GO:0005524
PF03917	GO:0006750
PF03920	GO:0005515
PF03931	GO:0006511
PF03932	GO:0005507
PF03932	GO:0055070
PF03943	GO:0051028
PF03943	GO:0005634
PF03947	GO:0003735
PF03947	GO:0006412
PF03947	GO:0005840
PF03949	GO:0051287
PF03950	GO:0000166
PF03950	GO:0004812
PF03950	GO:0005524
PF03950	GO:0006418
PF03950	GO:0005737
PF03951	GO:0004356
PF03951	GO:0006542
PF03951	GO:0006807
PF03969	GO:0005524
PF03972	GO:0016829
PF03980	GO:0000818
PF03982	GO:0016747
PF03985	GO:0006368
PF03985	GO:0016570
PF03985	GO:0016593
PF03997	GO:0032509
PF03997	GO:0000813
PF03998	GO:0006364
PF03998	GO:0032040
PF04004	GO:0006368
PF04004	GO:0016570
PF04004	GO:0016593
PF04005	GO:0000077
PF04005	GO:0030896
PF04006	GO:0006364
PF04006	GO:0005634
PF04006	GO:0005732
PF04006	GO:0034457
PF04031	GO:0004519
PF04031	GO:0006364
PF04031	GO:0090730
PF04037	GO:0005634
PF04042	GO:0003677
PF04042	GO:0006260
PF04045	GO:0030833
PF04045	GO:0034314
PF04045	GO:0005885
PF04045	GO:0015629
PF04048	GO:0006904
PF04048	GO:0000145
PF04049	GO:0030071
PF04049	GO:0005680
PF04053	GO:0005198
PF04053	GO:0006886
PF04053	GO:0016192
PF04053	GO:0030117
PF04055	GO:0003824
PF04055	GO:0051536
PF04057	GO:0003677
PF04057	GO:0006260
PF04057	GO:0005634
PF04061	GO:0005789
PF04061	GO:0016021
PF04062	GO:0030833
PF04062	GO:0034314
PF04062	GO:0005856
PF04062	GO:0005885
PF04065	GO:0006355
PF04065	GO:0005634
PF04072	GO:0008168
PF04072	GO:0032259
PF04073	GO:0002161
PF04080	GO:0006506
PF04081	GO:0000731
PF04081	GO:0006260
PF04083	GO:0006629
PF04084	GO:0006260
PF04084	GO:0000808
PF04084	GO:0005634
PF04086	GO:0003924
PF04086	GO:0005047
PF04086	GO:0005525
PF04086	GO:0006886
PF04086	GO:0005785
PF04088	GO:0016560
PF04088	GO:0005777
PF04088	GO:0016021
PF04091	GO:0006904
PF04091	GO:0000145
PF04096	GO:0017056
PF04096	GO:0006913
PF04096	GO:0005643
PF04097	GO:0017056
PF04097	GO:0005643
PF04099	GO:0016192
PF04099	GO:0030008
PF04101	GO:0016758
PF04103	GO:0016021
PF04104	GO:0006269
PF04106	GO:0006914
PF04106	GO:0005737
PF04109	GO:0006914
PF04110	GO:0000045
PF04110	GO:0005737
PF04112	GO:0017196
PF04112	GO:0031417
PF04113	GO:0016255
PF04113	GO:0042765
PF04114	GO:0016021
PF04114	GO:0042765
PF04116	GO:0005506
PF04116	GO:0016491
PF04116	GO:0008610
PF04116	GO:0055114
PF04117	GO:0016021
PF04121	GO:0017056
PF04121	GO:0005643
PF04124	GO:0017119
PF04130	GO:0043015
PF04135	GO:0030515
PF04135	GO:0001522
PF04135	GO:0042254
PF04136	GO:0006886
PF04136	GO:0005801
PF04136	GO:0016020
PF04137	GO:0003756
PF04137	GO:0016671
PF04137	GO:0055114
PF04137	GO:0005783
PF04139	GO:0000077
PF04139	GO:0030896
PF04140	GO:0004671
PF04140	GO:0006481
PF04140	GO:0016021
PF04142	GO:0015165
PF04142	GO:0090481
PF04142	GO:0000139
PF04142	GO:0016021
PF04144	GO:0015031
PF04144	GO:0016021
PF04145	GO:0005375
PF04145	GO:0035434
PF04145	GO:0016021
PF04146	GO:0003723
PF04147	GO:0032040
PF04148	GO:0097020
PF04148	GO:0006888
PF04148	GO:0016021
PF04152	GO:0004519
PF04152	GO:0030145
PF04152	GO:0006302
PF04152	GO:0005634
PF04153	GO:0006355
PF04161	GO:0032366
PF04176	GO:0043666
PF04177	GO:0009966
PF04178	GO:0016192
PF04180	GO:0042274
PF04188	GO:0000009
PF04188	GO:0004376
PF04188	GO:0006506
PF04189	GO:0030488
PF04189	GO:0031515
PF04190	GO:0045048
PF04192	GO:0006364
PF04192	GO:0032040
PF04194	GO:0005737
PF04209	GO:0004411
PF04209	GO:0006559
PF04209	GO:0006570
PF04209	GO:0055114
PF04218	GO:0003677
PF04258	GO:0004190
PF04258	GO:0016021
PF04263	GO:0004788
PF04263	GO:0005524
PF04263	GO:0009229
PF04265	GO:0030975
PF04265	GO:0009229
PF04272	GO:0042030
PF04272	GO:1901894
PF04272	GO:0016020
PF04275	GO:0004631
PF04275	GO:0006695
PF04275	GO:0005737
PF04281	GO:0006886
PF04281	GO:0005741
PF04376	GO:0004057
PF04376	GO:0016598
PF04377	GO:0004057
PF04377	GO:0016598
PF04382	GO:0008092
PF04382	GO:0030866
PF04382	GO:0005856
PF04406	GO:0003677
PF04406	GO:0003824
PF04406	GO:0005524
PF04406	GO:0006259
PF04406	GO:0005694
PF04408	GO:0004386
PF04410	GO:0001522
PF04410	GO:0042254
PF04418	GO:0005743
PF04418	GO:0061617
PF04420	GO:0071816
PF04421	GO:0005085
PF04421	GO:0007264
PF04424	GO:0004843
PF04424	GO:1990380
PF04427	GO:0019843
PF04427	GO:0006364
PF04433	GO:0005515
PF04434	GO:0008270
PF04437	GO:0048193
PF04437	GO:0005783
PF04440	GO:0005737
PF04442	GO:0005507
PF04446	GO:0000287
PF04446	GO:0008193
PF04446	GO:0006400
PF04487	GO:0006355
PF04487	GO:0005634
PF04493	GO:0004519
PF04493	GO:0006281
PF04499	GO:0019903
PF04499	GO:0043666
PF04505	GO:0016021
PF04506	GO:0006488
PF04506	GO:0016021
PF04515	GO:0022857
PF04515	GO:0055085
PF04548	GO:0005525
PF04557	GO:0000166
PF04557	GO:0004819
PF04557	GO:0005524
PF04557	GO:0006425
PF04557	GO:0005737
PF04558	GO:0000166
PF04558	GO:0004812
PF04558	GO:0005524
PF04558	GO:0006418
PF04558	GO:0005737
PF04560	GO:0003677
PF04560	GO:0003899
PF04560	GO:0006351
PF04561	GO:0003677
PF04561	GO:0003899
PF04561	GO:0006351
PF04563	GO:0003677
PF04563	GO:0003899
PF04563	GO:0006351
PF04564	GO:0004842
PF04564	GO:0016567
PF04565	GO:0003677
PF04565	GO:0003899
PF04565	GO:0006351
PF04566	GO:0003677
PF04566	GO:0003899
PF04566	GO:0006351
PF04567	GO:0006351
PF04568	GO:0042030
PF04568	GO:0032780
PF04568	GO:0005739
PF04573	GO:0006465
PF04573	GO:0005787
PF04573	GO:0016021
PF04577	GO:0016757
PF04579	GO:0005198
PF04579	GO:0045095
PF04587	GO:0016773
PF04587	GO:0005975
PF04589	GO:0003677
PF04589	GO:0006355
PF04589	GO:0005634
PF04597	GO:0006486
PF04597	GO:0016021
PF04614	GO:0005777
PF04617	GO:0006351
PF04617	GO:0005634
PF04621	GO:0003700
PF04621	GO:0006355
PF04621	GO:0005634
PF04627	GO:0046933
PF04627	GO:0015986
PF04627	GO:0000275
PF04628	GO:0006888
PF04636	GO:1901031
PF04636	GO:0005634
PF04643	GO:0005179
PF04643	GO:0005576
PF04644	GO:0005179
PF04644	GO:0005576
PF04658	GO:0006367
PF04658	GO:0005669
PF04664	GO:0038023
PF04664	GO:0016020
PF04670	GO:0005525
PF04675	GO:0003677
PF04675	GO:0003910
PF04675	GO:0006281
PF04675	GO:0006310
PF04679	GO:0003910
PF04679	GO:0006281
PF04679	GO:0006310
PF04683	GO:0005634
PF04683	GO:0005737
PF04685	GO:0004553
PF04691	GO:0042157
PF04691	GO:0005576
PF04692	GO:0008083
PF04692	GO:0016020
PF04699	GO:0030833
PF04699	GO:0034314
PF04699	GO:0005885
PF04699	GO:0015629
PF04704	GO:0003677
PF04704	GO:0046872
PF04704	GO:0006355
PF04704	GO:0005634
PF04706	GO:0007275
PF04706	GO:0030178
PF04706	GO:0005576
PF04709	GO:0008083
PF04709	GO:0008406
PF04710	GO:0061630
PF04710	GO:0000209
PF04710	GO:0008592
PF04711	GO:0008289
PF04711	GO:0006869
PF04711	GO:0042157
PF04711	GO:0005576
PF04712	GO:0060271
PF04712	GO:0060294
PF04712	GO:0001534
PF04716	GO:0022904
PF04718	GO:0015078
PF04718	GO:0015986
PF04718	GO:0000276
PF04719	GO:0006367
PF04719	GO:0005634
PF04721	GO:0006516
PF04721	GO:0005737
PF04722	GO:0004721
PF04722	GO:0006397
PF04722	GO:0005634
PF04724	GO:0003830
PF04724	GO:0006487
PF04724	GO:0016020
PF04729	GO:0006333
PF04729	GO:0005634
PF04731	GO:0006355
PF04731	GO:0007275
PF04731	GO:0005634
PF04732	GO:0005882
PF04739	GO:0005515
PF04750	GO:0016021
PF04752	GO:0003839
PF04752	GO:0006751
PF04758	GO:0003735
PF04758	GO:0006412
PF04758	GO:0005840
PF04762	GO:0002098
PF04762	GO:0033588
PF04777	GO:0016972
PF04777	GO:0055114
PF04790	GO:0016012
PF04790	GO:0016021
PF04795	GO:0031011
PF04799	GO:0003924
PF04799	GO:0008053
PF04799	GO:0005741
PF04799	GO:0016021
PF04800	GO:0016651
PF04800	GO:0022900
PF04801	GO:0006351
PF04801	GO:0005634
PF04810	GO:0008270
PF04810	GO:0006886
PF04810	GO:0006888
PF04810	GO:0030127
PF04811	GO:0006886
PF04811	GO:0006888
PF04811	GO:0030127
PF04812	GO:0045893
PF04812	GO:0005634
PF04813	GO:0045893
PF04813	GO:0005634
PF04814	GO:0045893
PF04814	GO:0005634
PF04815	GO:0006886
PF04815	GO:0006888
PF04815	GO:0030127
PF04825	GO:0005515
PF04828	GO:0016846
PF04831	GO:0016020
PF04840	GO:0006886
PF04840	GO:0005737
PF04841	GO:0006886
PF04841	GO:0005737
PF04845	GO:0000977
PF04845	GO:0032422
PF04847	GO:0019722
PF04851	GO:0003677
PF04851	GO:0005524
PF04851	GO:0016787
PF04855	GO:0006338
PF04855	GO:0000228
PF04856	GO:0051276
PF04856	GO:0005634
PF04856	GO:0005737
PF04858	GO:0045892
PF04858	GO:0005634
PF04868	GO:0004114
PF04868	GO:0030553
PF04868	GO:0007601
PF04869	GO:0006886
PF04869	GO:0048280
PF04869	GO:0000139
PF04869	GO:0005737
PF04871	GO:0006886
PF04871	GO:0016192
PF04882	GO:0007031
PF04882	GO:0005779
PF04889	GO:0000398
PF04889	GO:0005681
PF04893	GO:0016020
PF04900	GO:0032040
PF04901	GO:0015026
PF04901	GO:0006886
PF04901	GO:0008277
PF04901	GO:0016021
PF04902	GO:0003712
PF04902	GO:0006355
PF04902	GO:0005634
PF04904	GO:0003712
PF04904	GO:0006355
PF04904	GO:0005634
PF04905	GO:0045892
PF04905	GO:0005634
PF04906	GO:0016021
PF04909	GO:0016787
PF04912	GO:0007017
PF04912	GO:0005869
PF04916	GO:0004620
PF04921	GO:0005634
PF04922	GO:0106073
PF04922	GO:0006488
PF04923	GO:0007155
PF04923	GO:0042246
PF04923	GO:0016021
PF04926	GO:0003723
PF04926	GO:0043631
PF04928	GO:0004652
PF04928	GO:0043631
PF04931	GO:0003677
PF04931	GO:0008134
PF04931	GO:0006355
PF04931	GO:0005730
PF04934	GO:0003712
PF04934	GO:0006357
PF04934	GO:0016592
PF04939	GO:0042254
PF04939	GO:0005634
PF04952	GO:0016788
PF04960	GO:0004359
PF04960	GO:0006541
PF04961	GO:0003824
PF04961	GO:0044237
PF04979	GO:0004864
PF04979	GO:0009966
PF04979	GO:0043666
PF04983	GO:0003677
PF04983	GO:0003899
PF04983	GO:0006351
PF04987	GO:0016740
PF04987	GO:0006506
PF04987	GO:0005789
PF04988	GO:0003677
PF04988	GO:0005634
PF04990	GO:0003677
PF04990	GO:0003899
PF04990	GO:0006351
PF04992	GO:0003677
PF04992	GO:0003899
PF04992	GO:0006351
PF04997	GO:0003677
PF04997	GO:0003899
PF04997	GO:0006351
PF04998	GO:0003677
PF04998	GO:0003899
PF04998	GO:0006351
PF05000	GO:0003677
PF05000	GO:0003899
PF05000	GO:0006351
PF05001	GO:0003677
PF05001	GO:0006366
PF05007	GO:0004376
PF05007	GO:0051751
PF05007	GO:0006506
PF05007	GO:0016021
PF05008	GO:0006886
PF05008	GO:0016020
PF05011	GO:0016788
PF05011	GO:0006397
PF05019	GO:0006744
PF05024	GO:0017176
PF05024	GO:0006506
PF05024	GO:0016021
PF05025	GO:0016853
PF05025	GO:0048029
PF05025	GO:0005996
PF05026	GO:0003723
PF05028	GO:0004649
PF05028	GO:0005975
PF05030	GO:0003713
PF05033	GO:0008270
PF05033	GO:0018024
PF05033	GO:0034968
PF05033	GO:0005634
PF05038	GO:0020037
PF05039	GO:0009755
PF05039	GO:0005576
PF05041	GO:0016021
PF05044	GO:0003677
PF05046	GO:0003735
PF05046	GO:0006412
PF05046	GO:0005840
PF05049	GO:0005525
PF05049	GO:0016020
PF05051	GO:0005507
PF05051	GO:0016531
PF05051	GO:0005758
PF05053	GO:0005634
PF05060	GO:0008455
PF05060	GO:0009312
PF05060	GO:0005795
PF05060	GO:0016021
PF05066	GO:0006351
PF05066	GO:0006355
PF05071	GO:0032981
PF05071	GO:0016020
PF05083	GO:0000902
PF05083	GO:0006955
PF05083	GO:0016020
PF05090	GO:0008488
PF05090	GO:0017187
PF05091	GO:0003743
PF05091	GO:0005737
PF05091	GO:0005852
PF05093	GO:0051536
PF05093	GO:0016226
PF05093	GO:0005737
PF05104	GO:0015031
PF05104	GO:0030176
PF05111	GO:0030345
PF05111	GO:0042475
PF05118	GO:0018193
PF05132	GO:0003677
PF05132	GO:0006383
PF05132	GO:0005666
PF05148	GO:0008168
PF05153	GO:0005506
PF05153	GO:0050113
PF05153	GO:0019310
PF05153	GO:0055114
PF05153	GO:0005737
PF05158	GO:0006383
PF05158	GO:0005666
PF05160	GO:0006406
PF05160	GO:0043248
PF05160	GO:0008541
PF05162	GO:0003735
PF05162	GO:0006412
PF05162	GO:0005840
PF05175	GO:0008168
PF05180	GO:0008270
PF05184	GO:0006629
PF05188	GO:0005524
PF05188	GO:0030983
PF05188	GO:0006298
PF05190	GO:0005524
PF05190	GO:0030983
PF05190	GO:0006298
PF05191	GO:0004017
PF05192	GO:0005524
PF05192	GO:0030983
PF05192	GO:0006298
PF05195	GO:0030145
PF05195	GO:0070006
PF05196	GO:0008083
PF05197	GO:0005261
PF05197	GO:0016020
PF05198	GO:0003743
PF05198	GO:0006413
PF05199	GO:0016614
PF05199	GO:0055114
PF05206	GO:0008168
PF05206	GO:0008033
PF05208	GO:0000030
PF05210	GO:0007275
PF05210	GO:0009966
PF05210	GO:0016020
PF05224	GO:0003677
PF05225	GO:0003677
PF05236	GO:0006352
PF05236	GO:0005669
PF05238	GO:0007059
PF05238	GO:0051382
PF05251	GO:0006487
PF05251	GO:0034998
PF05270	GO:0046556
PF05270	GO:0046373
PF05276	GO:0035556
PF05279	GO:0016020
PF05281	GO:0007218
PF05281	GO:0030141
PF05292	GO:0050080
PF05292	GO:0006633
PF05296	GO:0004930
PF05296	GO:0007186
PF05296	GO:0050909
PF05296	GO:0016021
PF05301	GO:0019799
PF05301	GO:0071929
PF05301	GO:0005874
PF05324	GO:0005576
PF05326	GO:0005576
PF05337	GO:0005125
PF05337	GO:0008083
PF05337	GO:0016021
PF05348	GO:0043248
PF05349	GO:0003677
PF05349	GO:0008270
PF05349	GO:0045893
PF05349	GO:0005634
PF05355	GO:0008047
PF05355	GO:0006629
PF05355	GO:0006869
PF05355	GO:0042627
PF05361	GO:0042325
PF05361	GO:0005737
PF05362	GO:0004176
PF05362	GO:0004252
PF05362	GO:0006508
PF05365	GO:0006122
PF05365	GO:0005743
PF05365	GO:0005750
PF05366	GO:0030234
PF05366	GO:0016020
PF05392	GO:0004129
PF05392	GO:0005746
PF05395	GO:0004864
PF05395	GO:0007165
PF05399	GO:0016021
PF05404	GO:0005783
PF05404	GO:0016021
PF05405	GO:0015078
PF05405	GO:0015986
PF05405	GO:0000276
PF05427	GO:0017134
PF05428	GO:0051424
PF05432	GO:0001503
PF05432	GO:0007155
PF05432	GO:0005576
PF05434	GO:0005765
PF05438	GO:0008437
PF05438	GO:0009755
PF05438	GO:0005576
PF05439	GO:0016021
PF05454	GO:0016010
PF05456	GO:0008190
PF05456	GO:0045947
PF05460	GO:0003677
PF05460	GO:0006260
PF05460	GO:0005664
PF05461	GO:0008289
PF05461	GO:0006869
PF05461	GO:0042157
PF05461	GO:0005576
PF05463	GO:0005615
PF05470	GO:0003743
PF05470	GO:0031369
PF05470	GO:0006413
PF05470	GO:0005852
PF05474	GO:0050817
PF05474	GO:1901318
PF05474	GO:0005576
PF05478	GO:0016021
PF05483	GO:0007130
PF05483	GO:0000795
PF05493	GO:0015078
PF05493	GO:1902600
PF05493	GO:0033179
PF05495	GO:0008270
PF05499	GO:0045892
PF05499	GO:0005634
PF05502	GO:0005869
PF05507	GO:0001527
PF05510	GO:0016012
PF05511	GO:0015078
PF05511	GO:0015986
PF05511	GO:0000276
PF05527	GO:0042981
PF05556	GO:0030018
PF05557	GO:0007094
PF05571	GO:0006986
PF05571	GO:0016021
PF05577	GO:0008236
PF05577	GO:0006508
PF05586	GO:0038023
PF05586	GO:0016021
PF05587	GO:0038023
PF05587	GO:0016021
PF05602	GO:0016021
PF05615	GO:0006397
PF05615	GO:0000445
PF05622	GO:0008017
PF05622	GO:0031122
PF05625	GO:0002098
PF05625	GO:0033588
PF05631	GO:0015098
PF05631	GO:0015689
PF05631	GO:0016021
PF05645	GO:0003677
PF05645	GO:0006351
PF05648	GO:0016559
PF05648	GO:0005779
PF05649	GO:0006508
PF05652	GO:0016787
PF05652	GO:0000290
PF05653	GO:0015095
PF05653	GO:0015693
PF05653	GO:0016021
PF05669	GO:0003712
PF05669	GO:0006355
PF05669	GO:0016592
PF05672	GO:0000226
PF05672	GO:0015630
PF05676	GO:0003954
PF05676	GO:0008137
PF05676	GO:0005739
PF05679	GO:0008376
PF05679	GO:0032580
PF05680	GO:0015078
PF05680	GO:0015986
PF05680	GO:0000276
PF05693	GO:0004373
PF05693	GO:0005978
PF05694	GO:0008430
PF05699	GO:0046983
PF05700	GO:0006397
PF05706	GO:0004721
PF05706	GO:0004725
PF05715	GO:0046872
PF05715	GO:0045202
PF05719	GO:0070273
PF05724	GO:0008757
PF05731	GO:0003723
PF05735	GO:0005509
PF05735	GO:0007155
PF05735	GO:0005576
PF05743	GO:0006464
PF05743	GO:0015031
PF05746	GO:0004814
PF05746	GO:0005524
PF05746	GO:0006420
PF05764	GO:0006338
PF05764	GO:0006355
PF05764	GO:0043486
PF05764	GO:0005634
PF05773	GO:0005515
PF05778	GO:0008289
PF05778	GO:0006869
PF05778	GO:0042157
PF05778	GO:0005576
PF05782	GO:0007165
PF05782	GO:0005576
PF05786	GO:0007076
PF05786	GO:0000796
PF05790	GO:0007155
PF05790	GO:0016021
PF05793	GO:0003677
PF05793	GO:0006367
PF05793	GO:0032968
PF05793	GO:0005634
PF05805	GO:0016021
PF05817	GO:0006487
PF05817	GO:0008250
PF05817	GO:0016021
PF05821	GO:0003954
PF05821	GO:0008137
PF05821	GO:0005739
PF05822	GO:0000287
PF05822	GO:0008253
PF05822	GO:0005737
PF05824	GO:0030354
PF05824	GO:0007268
PF05826	GO:0004623
PF05826	GO:0006644
PF05826	GO:0050482
PF05827	GO:1902600
PF05827	GO:0033180
PF05832	GO:0016021
PF05835	GO:0019905
PF05835	GO:0006836
PF05837	GO:0051382
PF05837	GO:0000776
PF05839	GO:0005680
PF05843	GO:0006397
PF05843	GO:0005634
PF05856	GO:0030041
PF05856	GO:0034314
PF05856	GO:0005885
PF05856	GO:0015629
PF05859	GO:0000278
PF05859	GO:0000775
PF05859	GO:0005634
PF05871	GO:0071985
PF05871	GO:0000814
PF05873	GO:0015078
PF05873	GO:0015986
PF05873	GO:0000276
PF05875	GO:0016811
PF05875	GO:0006672
PF05875	GO:0016021
PF05881	GO:0004113
PF05881	GO:0009214
PF05881	GO:0016020
PF05889	GO:0016740
PF05891	GO:0008168
PF05891	GO:0006480
PF05902	GO:0003779
PF05902	GO:0005198
PF05902	GO:0005856
PF05903	GO:0008233
PF05920	GO:0003677
PF05920	GO:0006355
PF05923	GO:0016055
PF05924	GO:0008013
PF05924	GO:0016055
PF05937	GO:0008013
PF05937	GO:0016055
PF05956	GO:0008017
PF05956	GO:0016055
PF05958	GO:0008173
PF05958	GO:0006396
PF05964	GO:0005634
PF05965	GO:0005634
PF05970	GO:0003678
PF05970	GO:0000723
PF05970	GO:0006281
PF05971	GO:0008168
PF05972	GO:0008013
PF05972	GO:0016055
PF05983	GO:0003712
PF05983	GO:0006357
PF05983	GO:0016592
PF05994	GO:0031267
PF05994	GO:0030833
PF05995	GO:0005506
PF05995	GO:0016702
PF05995	GO:0055114
PF05997	GO:0006364
PF05997	GO:0030688
PF06003	GO:0003723
PF06003	GO:0006397
PF06003	GO:0005634
PF06003	GO:0005737
PF06008	GO:0005102
PF06008	GO:0030155
PF06008	GO:0030334
PF06008	GO:0045995
PF06009	GO:0007155
PF06017	GO:0003774
PF06017	GO:0016459
PF06021	GO:0047961
PF06021	GO:0005739
PF06026	GO:0004751
PF06026	GO:0009052
PF06027	GO:0022857
PF06027	GO:0055085
PF06027	GO:0016021
PF06046	GO:0006887
PF06046	GO:0000145
PF06047	GO:0003682
PF06049	GO:0007596
PF06052	GO:0000334
PF06052	GO:0005506
PF06052	GO:0055114
PF06058	GO:0008047
PF06058	GO:0000290
PF06058	GO:0043085
PF06068	GO:0003678
PF06068	GO:0005524
PF06083	GO:0005125
PF06083	GO:0005576
PF06087	GO:0008081
PF06087	GO:0006281
PF06087	GO:0005634
PF06090	GO:0005524
PF06090	GO:0035299
PF06102	GO:0000469
PF06105	GO:0016485
PF06105	GO:0043085
PF06105	GO:0016021
PF06113	GO:0070531
PF06113	GO:0070552
PF06119	GO:0007160
PF06140	GO:0016021
PF06179	GO:0003712
PF06179	GO:0006357
PF06179	GO:0016592
PF06189	GO:0000166
PF06189	GO:0000287
PF06189	GO:0008253
PF06189	GO:0009117
PF06189	GO:0005737
PF06209	GO:0045892
PF06209	GO:0005634
PF06211	GO:0030512
PF06211	GO:0090263
PF06214	GO:0038023
PF06214	GO:0046649
PF06214	GO:0009986
PF06214	GO:0016021
PF06220	GO:0008270
PF06221	GO:0008270
PF06221	GO:0006355
PF06221	GO:0005634
PF06237	GO:0032217
PF06237	GO:0032218
PF06237	GO:0005887
PF06246	GO:0000350
PF06248	GO:0000278
PF06248	GO:0000775
PF06248	GO:0005634
PF06268	GO:0030674
PF06268	GO:0051015
PF06297	GO:0008270
PF06309	GO:0005524
PF06320	GO:0031083
PF06327	GO:0004016
PF06327	GO:0006171
PF06327	GO:0005886
PF06331	GO:0006289
PF06331	GO:0006367
PF06331	GO:0000439
PF06333	GO:0003712
PF06333	GO:0006357
PF06333	GO:0016592
PF06337	GO:0004843
PF06350	GO:0016298
PF06350	GO:0008203
PF06350	GO:0016042
PF06367	GO:0003779
PF06367	GO:0016043
PF06371	GO:0003779
PF06371	GO:0031267
PF06371	GO:0030036
PF06372	GO:0000245
PF06372	GO:0005634
PF06373	GO:0000186
PF06373	GO:0007186
PF06373	GO:0008343
PF06373	GO:0009267
PF06373	GO:0032099
PF06373	GO:0005615
PF06374	GO:0008137
PF06374	GO:0006120
PF06374	GO:0005743
PF06375	GO:0015031
PF06375	GO:0030123
PF06384	GO:0008013
PF06387	GO:0032051
PF06387	GO:0007212
PF06387	GO:0048268
PF06387	GO:0016021
PF06390	GO:0071107
PF06393	GO:0043065
PF06393	GO:0005737
PF06396	GO:0038166
PF06399	GO:0009890
PF06401	GO:0008201
PF06401	GO:0050750
PF06401	GO:0005783
PF06418	GO:0003883
PF06418	GO:0006221
PF06419	GO:0006891
PF06419	GO:0017119
PF06423	GO:0016746
PF06423	GO:0006506
PF06423	GO:0016021
PF06424	GO:0000398
PF06427	GO:0003980
PF06427	GO:0006486
PF06432	GO:0017176
PF06432	GO:0006506
PF06432	GO:0016021
PF06444	GO:0008137
PF06444	GO:0006120
PF06444	GO:0055114
PF06446	GO:0006879
PF06446	GO:0005576
PF06448	GO:0005319
PF06448	GO:0006869
PF06455	GO:0008137
PF06455	GO:0042773
PF06455	GO:0055114
PF06456	GO:0019904
PF06459	GO:0005219
PF06459	GO:0006874
PF06459	GO:0016021
PF06463	GO:0051539
PF06463	GO:0006777
PF06463	GO:0019008
PF06466	GO:0004402
PF06466	GO:0006355
PF06466	GO:0005634
PF06467	GO:0008270
PF06470	GO:0005515
PF06470	GO:0005524
PF06470	GO:0051276
PF06470	GO:0005694
PF06472	GO:0005524
PF06472	GO:0042626
PF06472	GO:0055085
PF06472	GO:0016021
PF06479	GO:0004540
PF06479	GO:0006397
PF06480	GO:0004176
PF06480	GO:0004222
PF06480	GO:0005524
PF06480	GO:0008270
PF06480	GO:0016021
PF06484	GO:0007165
PF06484	GO:0016021
PF06512	GO:0005248
PF06512	GO:0006814
PF06512	GO:0001518
PF06524	GO:0008270
PF06524	GO:0005634
PF06529	GO:0006351
PF06529	GO:0007623
PF06529	GO:0005634
PF06546	GO:0003677
PF06546	GO:0003700
PF06546	GO:0006355
PF06553	GO:0043065
PF06553	GO:0005740
PF06553	GO:0016021
PF06554	GO:0007165
PF06554	GO:0007608
PF06573	GO:0008270
PF06573	GO:0007275
PF06573	GO:0045893
PF06581	GO:0007096
PF06581	GO:0005634
PF06583	GO:0016021
PF06608	GO:0005634
PF06614	GO:0040008
PF06617	GO:0004725
PF06617	GO:0006470
PF06617	GO:1902751
PF06621	GO:0003677
PF06621	GO:0003700
PF06621	GO:0006355
PF06623	GO:0006955
PF06623	GO:0019882
PF06624	GO:0005783
PF06632	GO:0003677
PF06632	GO:0006302
PF06632	GO:0006310
PF06632	GO:0005634
PF06638	GO:0007275
